plan_id	mhlw_plan_code	prefecture	facility	category	treatment_class	price_status	amount	amount_min	amount_max	tax	unit	product	maker	plan_evidence_url	price_source	merge_status
V41_02C2509048	02C2509048	東京都	医療法人社団誠心会  Re:Born Clinic 銀座院	第二種	脂肪由来幹細胞	価格確定	3762000			税込	1億個まで・1回	脂肪由来幹細胞		https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2509048/5/0	AUTO	READY
V41_02C2501001	02C2501001	東京都	医療法人社団豊饒会  RDクリニック東京銀座	第二種	PRP	価格確定	16500			税込	PRP初回注入・片膝	PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2501001/5/0	AUTO	READY
V41_02C2501001	02C2501001	東京都	医療法人社団豊饒会  RDクリニック東京銀座	第二種	PRP	価格確定	82500			税込	PRP 2回目以降・片膝	PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2501001/5/0	AUTO	READY
V41_02C2512006	02C2512006	東京都	医療法人社団豊饒会RDクリニック東京銀座	第二種	脂肪由来幹細胞	価格確定	1336500			税込	片膝・初回モデル総額（初診+検査+6億セル培養+1回移植+年保管）	脂肪由来幹細胞		https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2512006/5/0	AUTO	READY
V41_02C2512006	02C2512006	東京都	医療法人社団豊饒会RDクリニック東京銀座	第二種	脂肪由来幹細胞	価格確定	715000			税込	片膝・追加1回移植	脂肪由来幹細胞		https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2512006/5/0	AUTO	READY
V41_01C2507054	01C2507054	東京都	医療法人社団貴陽会  ラカンクリニック東京 麻布台	第二種	PRP	価格確定	198000			税込	1 回			https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2507054/5/0	AUTO	READY
V41_01C2507055	01C2507055	東京都	医療法人社団貴陽会  ラカンクリニック東京 麻布台	第三種	PRP	価格確定	198000			税込	1 回			https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2507055/5/0	AUTO	READY
V41_01C2509044	01C2509044	東京都	医療法人社団貴陽会  ラカンクリニック東京 麻布台	第二種	脂肪由来幹細胞	価格確定	1100000			税込	1 部位			https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509044/5/0	AUTO	READY
V41_01C2409068	01C2409068	東京都	医療法人社団進誠会  豪徳寺整形外科クリニック	第二種	PRP	価格確定	55000			税込	ACP-PRP・1回	ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2409068/5/0	AUTO	READY
V41_01C2409070	01C2409070	東京都	医療法人社団進誠会  豪徳寺整形外科クリニック	第三種	PRP	価格確定	55000			税込	ACP-PRP・1回	ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2409070/5/0	AUTO	READY
V41_02C2101009	02C2101009	東京都	医療法人社団青和会　井上整形外科	第二種	PRP	価格確定	150000			税別	1回	GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2101009/5/0	AUTO	READY
V41_02C2101009	02C2101009	東京都	医療法人社団青和会　井上整形外科	第二種	PRP	価格確定	350000			税別	1回	APS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2101009/5/0	AUTO	READY
V41_02C2101009	02C2101009	東京都	医療法人社団青和会　井上整形外科	第二種	PRP	価格確定	70000			税別		APS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2101009/5/0	AUTO	READY
V41_02C2101010	02C2101010	東京都	医療法人社団青和会　井上整形外科	第三種	PRP	価格確定	90000			税別	1回			https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2101010/5/0	AUTO	READY
V41_01C1907070	01C1907070	東京都	医療法人社団顕伊会　さい整形外科クリニック	第三種	PRP	価格確定	44000			税込	筋・腱・靭帯への注入・PRP 2mL	PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1907070/5/0	AUTO	READY
V41_01C1907070	01C1907070	東京都	医療法人社団顕伊会　さい整形外科クリニック	第三種	PRP	価格確定	66000			税込	筋・腱・靭帯への注入・PRP 3mL	PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1907070/5/0	AUTO	READY
V41_01C1907070	01C1907070	東京都	医療法人社団顕伊会　さい整形外科クリニック	第三種	PRP	価格確定	88000			税込	筋・腱・靭帯への注入・PRP 4mL	PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1907070/5/0	AUTO	READY
V41_03C2310050	03C2310050	東京都	医療法人社団高賢会　安田整形外科	第三種	PRP	価格確定	90000			不明	1 部位			https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2310050/5/0	AUTO	READY
V41_02C2604069	02C2604069	東京都	医療法人美喜有会  リペアセルクリニック 東京院	第三種	PRP	価格確定	165000			税込	1回			https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2604069/5/0	AUTO	READY
