plan_id	mhlw_plan_code	prefecture	facility	category	treatment_class	price_status	amount	amount_min	amount_max	tax	unit	product	maker	plan_evidence_url	price_source	merge_status
V41_03E2405011	03E2405011	大阪府	医療法人桜希会 東朋八尾健診クリニック	第二種	PRP	価格確定	220000			不明				https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2405011/5/0	AUTO	READY
V41_03E2405011	03E2405011	大阪府	医療法人桜希会 東朋八尾健診クリニック	第二種	PRP	価格確定	165000			不明				https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2405011/5/0	AUTO	READY
V41_02E2508006	02E2508006	大阪府	医療法人梅花林　HORIE R.Pクリニック	第二種	脂肪由来幹細胞	価格確定	1320000			税込	1回(1部位)			https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2508006/5/0	AUTO	READY
V41_01E2603003	01E2603003	大阪府	医療法人槻陽会  高槻整形外科・再生医療クリニック	第二種	脂肪由来幹細胞	価格確定	1000000			税込	ASC治療			https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2603003/5/0	AUTO	READY
V41_01E2604023	01E2604023	大阪府	医療法人槻陽会　高槻整形外科・再生医療クリニック	第三種	PRP	価格確定	100000			税別	1部位	GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2604023/5/0	AUTO	READY
V41_01E2604023	01E2604023	大阪府	医療法人槻陽会　高槻整形外科・再生医療クリニック	第三種	PRP	価格確定	150000			税別	1部位	GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2604023/5/0	AUTO	READY
V41_01E2604023	01E2604023	大阪府	医療法人槻陽会　高槻整形外科・再生医療クリニック	第三種	PRP	価格確定	350000			税別	1部位	APS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2604023/5/0	AUTO	READY
V41_01E2501002	01E2501002	大阪府	医療法人永仁会　千里ペインクリニック	第二種	脂肪由来幹細胞	価格確定	1210000			税込	3回			https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2501002/5/0	AUTO	READY
V41_01E2501002	01E2501002	大阪府	医療法人永仁会　千里ペインクリニック	第二種	脂肪由来幹細胞	価格確定	2095500			税込	3回			https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2501002/5/0	AUTO	READY
V41_01E2412014	01E2412014	大阪府	医療法人生樹会　渡辺病院	第二種	PRP	価格確定	66000			税込	1 回			https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2412014/5/0	AUTO	READY
V41_01E2312020	01E2312020	大阪府	医療法人社団　彦星会　大阪中之島整形外科	第二種	脂肪由来幹細胞	価格確定	880000			税込	ASC・1関節	脂肪由来幹細胞		https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2312020/5/0	AUTO	READY
V41_01E2312020	01E2312020	大阪府	医療法人社団　彦星会　大阪中之島整形外科	第二種	脂肪由来幹細胞	価格確定	1210000			税込	ASC・2関節	脂肪由来幹細胞		https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2312020/5/0	AUTO	READY
V41_01E2312020	01E2312020	大阪府	医療法人社団　彦星会　大阪中之島整形外科	第二種	脂肪由来幹細胞	価格確定	1485000			税込	ASC・3関節	脂肪由来幹細胞		https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2312020/5/0	AUTO	READY
V41_01E2408024	01E2408024	大阪府	医療法人社団　彦星会　大阪中之島整形外科	第二種	その他MSK	価格確定	3000000			不明				https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2408024/5/0	AUTO	READY
V41_01E2408024	01E2408024	大阪府	医療法人社団　彦星会　大阪中之島整形外科	第二種	その他MSK	価格確定	3500000			不明				https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2408024/5/0	AUTO	READY
V41_01E2411001	01E2411001	大阪府	医療法人社団彦星会　大阪中之島整形外科	第三種	PRP	価格確定	33000			税込				https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2411001/5/0	AUTO	READY
V41_03E2005002	03E2005002	大阪府	医療法人社団彦星会　岩橋クリニック	第二種	PRP	価格確定	300000			税別	1回			https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2005002/5/0	AUTO	READY
V41_03E2005003	03E2005003	大阪府	医療法人社団彦星会　岩橋クリニック	第三種	PRP	価格確定	90000			不明		GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2005003/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	19800			税別	院内PRP 1回	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	37620			税別	院内PRP 2回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	53460			税別	院内PRP 3回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	71280			税別	院内PRP 4回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	89100			税別	院内PRP 5回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	100980			税別	院内PRP 6回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	117810			税別	院内PRP 7回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	134640			税別	院内PRP 8回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	142560			税別	院内PRP 9回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	158400			税別	院内PRP 10回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	150000			税別	高濃度PRP 1回	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	285000			税別	高濃度PRP 2回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	405000			税別	高濃度PRP 3回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	540000			税別	高濃度PRP 4回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	675000			税別	高濃度PRP 5回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	765000			税別	高濃度PRP 6回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	892500			税別	高濃度PRP 7回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	1020000			税別	高濃度PRP 8回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	1080000			税別	高濃度PRP 9回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602011	03E2602011	大阪府	医療法人社団日生会　リバースセルクリニック	第三種	PRP	価格確定	1200000			税別	高濃度PRP 10回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	19800			税別	院内PRP 1回	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	37620			税別	院内PRP 2回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	53460			税別	院内PRP 3回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	71280			税別	院内PRP 4回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	89100			税別	院内PRP 5回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	100980			税別	院内PRP 6回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	117810			税別	院内PRP 7回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	134640			税別	院内PRP 8回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	142560			税別	院内PRP 9回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	158400			税別	院内PRP 10回コース総額	院内PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	150000			税別	高濃度PRP 1回	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	285000			税別	高濃度PRP 2回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	405000			税別	高濃度PRP 3回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	540000			税別	高濃度PRP 4回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	675000			税別	高濃度PRP 5回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	765000			税別	高濃度PRP 6回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	892500			税別	高濃度PRP 7回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	1020000			税別	高濃度PRP 8回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	1080000			税別	高濃度PRP 9回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_03E2602012	03E2602012	大阪府	医療法人社団日生会　リバースセルクリニック	第二種	PRP	価格確定	1200000			税別	高濃度PRP 10回コース総額	高濃度PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0	AUTO	READY
V41_02E2602004	02E2602004	大阪府	医療法人社団活寿会 活寿会記念クリニック中之島	第二種	脂肪由来幹細胞	価格確定	1287000			税込				https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2602004/5/0	AUTO	READY
V41_02E2602004	02E2602004	大阪府	医療法人社団活寿会 活寿会記念クリニック中之島	第二種	脂肪由来幹細胞	価格確定	1749000			税込				https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2602004/5/0	AUTO	READY
V41_02E2508017	02E2508017	大阪府	医療法人社団美咲会 えびえ記念病院	第二種	PRP	価格確定	28000			税込	1回	Condensia	京セラ	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2508017/5/0	AUTO	READY
V41_02E2603004	02E2603004	大阪府	医療法人社団美咲会 えびえ記念病院	第三種	PRP	価格確定	25000			税込	1回	Condensia	京セラ	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2603004/5/0	AUTO	READY
V41_01E2111002	01E2111002	大阪府	医療法人神明会　印どうメディカルクリニック	第三種	PRP	価格確定	33000			税込	Condensia 1キット	Condensia	京セラ	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2111002/5/0	AUTO	READY
V41_02E2603028	02E2603028	大阪府	医療法人美喜有会  リペアセルクリニック	第二種	PRP	価格確定	165000			税込	1回			https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2603028/5/0	AUTO	READY
V41_02E2603029	02E2603029	大阪府	医療法人美喜有会  リペアセルクリニック	第三種	PRP	価格確定	165000			税込	1回			https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2603029/5/0	AUTO	READY
V41_02E2603032	02E2603032	大阪府	医療法人美喜有会  リペアセルクリニック	第二種	脂肪由来幹細胞	価格確定	1870000			税込	1回			https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2603032/5/0	AUTO	READY
V41_01E2503001	01E2503001	大阪府	医療法人良耕会  村尾診療所	第二種	PRP	価格確定	55000			税込		ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2503001/5/0	AUTO	READY
V41_01E2503001	01E2503001	大阪府	医療法人良耕会  村尾診療所	第二種	PRP	価格確定	209000			税込		ACP MAX	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2503001/5/0	AUTO	READY
V41_01E2503001	01E2503001	大阪府	医療法人良耕会  村尾診療所	第二種	PRP	価格確定	99000			税込		ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2503001/5/0	AUTO	READY
V41_01E2503002	01E2503002	大阪府	医療法人良耕会  村尾診療所	第三種	PRP	価格確定	55000			税込		ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2503002/5/0	AUTO	READY
V41_01E2503002	01E2503002	大阪府	医療法人良耕会  村尾診療所	第三種	PRP	価格確定	99000			税込		ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2503002/5/0	AUTO	READY
V41_01E2503002	01E2503002	大阪府	医療法人良耕会  村尾診療所	第三種	PRP	価格確定	209000			税込		ACP MAX	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2503002/5/0	AUTO	READY
V41_01E2004008	01E2004008	大阪府	医療法人良花会 整形外科とくはらクリニック	第二種	PRP	価格確定	50000			税別	1回			https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2004008/5/0	AUTO	READY
V41_01E2004008	01E2004008	大阪府	医療法人良花会 整形外科とくはらクリニック	第二種	PRP	価格確定	260000			税別	1回			https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2004008/5/0	AUTO	READY
V41_01E2111019	01E2111019	大阪府	医療法人誠幸会　わだ整形外科クリニック	第三種	PRP	価格確定	30000			税別	関節外PRP・1キット	Condensia	京セラ	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2111019/5/0	AUTO	READY
V41_01E2111019	01E2111019	大阪府	医療法人誠幸会　わだ整形外科クリニック	第三種	PRP	価格確定	25000			税込	関節外PRP・学生・1キット	Condensia	京セラ	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2111019/5/0	AUTO	READY
