candidate_type,kind,prefecture,facility,address,treatment,treatment_class,existing_facility_name,existing_address,same_address_plan_id,same_address_facility,facility_name_similarity,duplicate_current_rows,document_urls
new_facility,2,三重県,"医療法人KSOC
四日市膝肩スポーツの整形外科クリニック",四日市市生桑584-4,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2504005/5/0
new_facility,3,三重県,"医療法人KSOC
四日市膝肩スポーツの整形外科クリニック",四日市市生桑584-4,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2504006/5/0
new_facility,3,三重県,岩崎病院,津市一身田町333番地,自家多血小板血漿(Platelet-rich plasma:PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節腔外に限る）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02D2306003/5/0
new_facility,2,三重県,岩崎病院,津市一身田町333番地,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03D2207002/5/0
new_facility,3,三重県,浅野整形外科内科,伊賀市比土字上ノ代３１５８番地１,自己多血小板血漿(PRP)を用いた筋肉、腱、靱帯（関節外の軟部組織）の治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2510002/5/0
new_facility,2,三重県,浅野整形外科内科,伊賀市比土字上ノ代３１５８番地１,自己多血小板血漿（PRP）の投与による変形性関節症の治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2602001/5/0
new_facility,3,三重県,社会福祉法人恩賜財団済生会松阪市民病院,松阪市殿町１５５０番地,多血小板血漿(PRP)の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03D2606016/5/0
new_facility,2,三重県,社会福祉法人恩賜財団済生会松阪市民病院,松阪市殿町１５５０番地,多血小板血漿（PRP）を用いた変形性関節症治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03D2606017/5/0
new_facility,2,三重県,花の道　こてら整形外科クリニック,津市高野尾町1897-74,変形性関節症に対する多血小板血漿（ＰＲＰ）関節内投与療法,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03D2503001/5/0
new_facility,3,三重県,花の道　こてら整形外科クリニック,津市高野尾町1897-74,多血小板血漿を用いた整形外科領域（関節腔内への投与を除く）の治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2411002/5/0
new_facility,2,京都府,Clinique Haru Kyoto,京都市下京区烏丸通塩小路下る東塩小路町901番地 京都駅ビル内ホテルグランヴィア京都6階,変形性関節症に対する自己脂肪組織由来間葉系間質細胞投与療法,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2605013/5/0
new_facility,2,京都府,Clinique Haru Kyoto,京都市下京区烏丸通塩小路下る東塩小路町901番地 京都駅ビル内 ホテルグランヴィア京都6階,変形性関節症・関節炎に対する多血小板血漿(PRP)投与療法,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2605018/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2605018/5/1
new_facility,2,京都府,Clinique Haru Kyoto,京都市下京区烏丸通塩小路下る東塩小路町901番地  京都駅ビル内 ホテルグランヴィア京都6階,整形外科領域における外傷性疾患又は変性疾患による慢性疼痛緩和を目的とした自己脂肪組織由来間葉系間質細胞の静脈点滴治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2605017/5/0
new_facility,3,京都府,S clinic Kyoto,京都市下京区高辻大宮町103大宮高辻ビル4階,関節周囲炎に対する自家多血小板血漿(PRP)を利用した軟組織の再生医療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2210008/5/0
new_facility,3,京都府,京都整形外科　肩スポーツクリニック,京都市南区西九条蔵王町13-5　TMSビル1F・2F,多血小板血漿を用いた整形外科領域（関節腔内への投与を除く）の治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2506008/5/0
existing_facility_new_plan,3,京都府,医療法人いちまる整形外科クリニック,長岡京市長岡2丁目1番32 グランジェ長岡京1F,多血小板血漿を用いた整形外科疾患に対する組織修復治療,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2307004/5/0
existing_facility_new_plan,3,京都府,医療法人京都翔医会 西京都病院,京都市西京区桂畑ヶ田町175番地,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2506011/5/0
existing_facility_new_plan,3,京都府,"医療法人社団千春会
千春会ハイパーサーミアクリニック",長岡京市神足2丁目3-1 バンビオ1番館7階,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2601002/5/0
new_facility,3,京都府,医療法人社団蒼樹会　山本整形外科,京都市伏見区竹田七瀬川町86-8,多血小板血漿を用いた整形外科領域（関節腔内への投与を除く）の治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2403019/5/0
existing_facility_new_plan,3,京都府,医療法人社団親和会 京都木原病院,京都市南区西九条春日町5-1,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2605002/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2605002/5/1
existing_facility_new_plan,3,京都府,医療法人社団貴順会吉川病院,京都市左京区聖護院山王町1番地,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2306012/5/0
existing_facility_new_plan,3,京都府,医療法人社団順和会　京都下鴨病院,京都市左京区下鴨東森ヶ前町17,多血小板血漿(PRP)の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2407035/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2407035/5/1
new_facility,2,京都府,医療法人藍整会　なか整形外科　京都西院リハビリテーションクリニック,京都市右京区西院高山寺町13　西院阪急ビル3F,多血小板血漿による関節症治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2603014/5/0
new_facility,3,京都府,医療法人藍整会　なか整形外科　京都西院リハビリテーションクリニック,京都市右京区西院高山寺町13　西院阪急ビル3F,多血小板血漿を用いた靭帯・腱及び腱付着部の機能障害・疾患の治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2603015/5/0
new_facility,3,京都府,医療法人財団康生会 たけだ膠原病リウマチクリニック,京都市下京区東洞院通七条下る二丁目東塩小路町606-3 三旺京都駅前ビル1階,自家多血小板血漿(Platelet-rich plasma：PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節腔外に限る）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2507008/5/0
new_facility,2,京都府,医療法人財団康生会 たけだ膠原病リウマチクリニック,京都市下京区東洞院通七条下る二丁目東塩小路町606-3 三旺京都駅前ビル1階,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2507007/5/0
new_facility,2,京都府,医療法人財団康生会 たけだ膠原病リウマチクリニック,"京都市下京区東洞院通七条下る二丁目東塩小路町606-3 
三旺京都駅前ビル1階",自家脂肪組織由来の培養間葉系幹細胞を用いた変形性膝関節症の治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2507006/5/0
new_facility,3,佐賀県,医療法人仁栄会　さかえまち整形外科,佐賀市駅前中央1-4-17コムボックス佐賀駅前2F,自己多血小板血漿(PRP)を用いた、筋・腱・靭帯の軟部組織再生療法,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2108005/5/0
new_facility,3,佐賀県,医療法人尽心会 百武整形外科・スポーツクリニック,佐賀市水ヶ江4丁目2番15号,多血小板血漿(PRP)の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02G2406003/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02G2406003/5/1
new_facility,2,佐賀県,医療法人尽心会 百武整形外科・スポーツクリニック,佐賀市水ヶ江4丁目2番15号,多血小板血漿（PRP）の投与による変形性関節症治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02G2406002/5/0
new_facility,3,佐賀県,地方独立行政法人佐賀県医療センター好生館,佐賀市嘉瀬町大字中原４００番地,自己多血小板血漿(PRP)を用いた筋肉、腱、靭帯、筋膜（関節外の軟部組織）の治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2403006/5/0
new_facility,2,兵庫県,SAクリニック,神戸市中央区元町通1丁目4番12号403号室,自家培養脂肪由来幹細胞を用いた関節系疾患に対する治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2603017/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2603017/5/1
existing_facility_new_plan,2,兵庫県,「夢」整形外科スポーツクリニック,姫路市大津区平松131,変形性関節症に対する自己滑膜由来培養間葉系幹細胞の関節内投与療法,滑膜幹細胞,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2602008/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2602008/5/1
new_facility,3,兵庫県,きぬがさクリニック,姫路市駅前町241フェスタビル5F,多血小板血漿を用いた再生医療(先天性、外傷、老化などによる明らかな組織の変形、萎縮の治療),PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2010028/5/0
new_facility,2,兵庫県,ささき整形外科リハビリクリニック,芦屋市海洋町6-1,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2603009/5/0
new_facility,3,兵庫県,ささき整形外科リハビリクリニック,芦屋市海洋町6-1,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2603010/5/0
new_facility,2,兵庫県,ささき整形外科リハビリクリニック,芦屋市海洋町6-1,自己脂肪由来幹細胞を用いた関節疾患の治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2603008/5/0
new_facility,3,兵庫県,たちはら整形外科・肩とスポーツのクリニック,明石市大蔵天神町5-16,自家多血小板血漿(Platelet-rich plasma:PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節腔外に限る）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2402021/5/0
new_facility,2,兵庫県,たちはら整形外科・肩とスポーツのクリニック,明石市大蔵天神町5-16,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2402024/5/0
existing_facility_new_plan,3,兵庫県,三輪整形外科クリニック,"神戸市垂水区舞多聞西五丁目１番３号　
ノアすこやかプラザ舞多聞クリニックモール１０２号室",自家多血小板血漿(Platelet-rich plasma:PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療(関節腔外に限る),PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2101022/5/0
existing_facility_new_plan,3,兵庫県,兵庫県立リハビリテーション中央病院,神戸市西区曙町1070,自家多血小板血漿(Platelet-rich plasma：PRP)を用いた筋・腱・靭帯損傷に対する治療,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2509015/5/0
existing_facility_new_plan,3,兵庫県,医療法人　研樹会　神戸ルミヴィアクリニック,"兵庫県兵庫県神戸市中央区北長狭通4-6-15
リンズエムディ神戸元町5F",多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2607007/5/0
existing_facility_new_plan,3,兵庫県,医療法人社団さいとう整形外科,神戸市西区桜が丘中町４丁目９−７,多血小板血漿を用いた整形外科領域（関節腔内への投与を除く）の治療,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2404005/5/0
existing_facility_new_plan,3,兵庫県,医療法人社団大室整形外科　脊椎・関節クリニック,姫路市中地371,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2503026/5/0
existing_facility_new_plan,3,兵庫県,医療法人社団慶愛会　森口整形外科,伊丹市鈴原町１丁目９号３番,多血小板血漿を用いた靭帯・腱及び腱付着部の機能障害・疾患の治療,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E1909025/5/0
new_facility,3,兵庫県,医療法人社団成道会　ひろクリニック,神戸市中央区京町70番　松岡ビルディング２F・３F,多血小板血漿（Platelet-rich plasma：PRP）を用いた筋、筋腱付着部、靭帯修復,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2302006/5/0
existing_facility_new_plan,3,兵庫県,医療法人社団武部整形外科リハビリテーション,尼崎市浜田町五丁目28番地,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2109006/5/0
new_facility,3,兵庫県,医療法人財団　神戸海星病院,神戸市灘区篠原北町3丁目11番15号,多血小板血漿（PRP）の投与によるスポーツ外傷を含む筋、腱、靭帯損傷治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2504009/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2504009/5/1
new_facility,2,兵庫県,医療法人財団　神戸海星病院,神戸市灘区篠原北町3丁目11番15号,多血小板血漿（PRP）の投与による変形性関節症治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2504008/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2504008/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2504008/5/2|https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2504008/5/3
existing_facility_new_plan,3,兵庫県,増本整形外科クリニック,兵庫県西宮市学文殿町１丁目８番２０号,多血小板血漿を用いた整形外科領域（関節腔内への投与を除く）の治療,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2605011/5/0
new_facility,3,兵庫県,特定医療法人誠仁会　大久保病院,明石市大久保町大窪2095番の１,自己多血小板血漿(PRP)を用いた筋・腱・靭帯等の軟部組織治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02E1906017/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02E1906017/5/1
existing_facility_new_plan,3,兵庫県,芦屋整形外科スポーツクリニック,芦屋市大原町28番1号 パルティ芦屋1階,自家多血小板血漿(Platelet-rich plasma:PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療(関節腔外に限る),PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2005009/5/0
existing_facility_new_plan,3,兵庫県,芦屋整形外科スポーツクリニック,芦屋市大原町28番1号 パルティ芦屋1階,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2508016/5/0
existing_facility_new_plan,3,兵庫県,藤田整形外科 スポーツクリニック,神戸市須磨区磯馴町3丁目2番20号,多血小板血漿（PRP）を用いた整形外科領域（関節腔内への投与を除く）の治療,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2506024/5/0
new_facility,2,北海道,NTT東日本札幌病院,札幌市中央区南1条西15丁目,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2606001/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2606001/5/1
new_facility,3,北海道,NTT東日本札幌病院,札幌市中央区南1条西15丁目,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2403004/5/0
new_facility,2,北海道,Revo. Clinic,札幌市中央区南4条西2丁目8-9 リディアビル7階,変形性関節症に対する自家脂肪由来幹細胞による治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2512001/5/0
new_facility,3,北海道,五稜郭大村美容形成クリニック,函館市本町8-18,自己多血小板血漿を用いた先天性、外傷、老化などによる組織の変形、萎縮性疾患のための再生医療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A1910002/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02A1910002/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/02A1910002/5/2|https://saiseiiryo.mhlw.go.jp/published_plan/download/02A1910002/5/3
new_facility,2,北海道,"医療法人hokule'a 
fクリニックさっぽろ",札幌市南区中ノ沢1丁目12番20号,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2408002/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2408002/5/1
new_facility,3,北海道,医療法人hokule'a fクリニックさっぽろ,札幌市南区中ノ沢1丁目12番20号,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2408003/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2408003/5/1
new_facility,2,北海道,医療法人　五輪橋整形外科病院,札幌市南区川沿2条1丁目2番56号,多血小板血漿抽出液による関節症治療,APS/PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2110001/5/0
new_facility,3,北海道,医療法人　新札幌整形外科病院,札幌市厚別区厚別中央1条6丁目2-8,靱帯・筋・腱の組織修復を目的とした多血小板血漿（ＰＲＰ）治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2501001/5/0
new_facility,2,北海道,医療法人そえるて　奥山整形外科,旭川市緑が丘東3条1丁目12番33号,変形性関節症に対する多血小板血漿（ＰＲＰ）関節内投与療法,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2604001/5/0
new_facility,3,北海道,医療法人そえるて　奥山整形外科,旭川市緑が丘東3条1丁目12番33号,多血小板血漿を用いた整形外科領域（関節腔内への投与を除く）の治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2604002/5/0
new_facility,3,北海道,医療法人スポキチ スポキチクリニック,札幌市北区新琴似1条12丁目6-3,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2106002/5/0
new_facility,2,北海道,医療法人スポキチ　スポキチクリニック,札幌市北区新琴似1条12丁目6-3,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2106001/5/0
new_facility,2,北海道,医療法人リアルエイジ静哉会　Dクリニック札幌,札幌市中央区北4条西2-1-2　キタコートレードビル7F,慢性関節炎に対する自己脂肪由来間葉系幹細胞を用いた治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2605010/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2605010/5/1
new_facility,3,北海道,医療法人悠康会　函館整形外科クリニック,函館市石川町2-115,"多血小板血漿（PRP, platelet rich plasma）の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療",PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2210003/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2210003/5/1
new_facility,2,北海道,医療法人悠康会　函館整形外科クリニック,函館市石川町2-115,"多血小板血漿（PRP, platelet rich plasma）の投与による変形性関節症治療",PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2210002/5/0
new_facility,2,北海道,医療法人社団 福亀会 札幌中央整形外科クリニック,札幌市中央区北1条西4丁目2-2札幌ノースプラザ3F,変形性関節症に対する自家多血小板血漿関節内投与療法,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2402003/5/0
new_facility,3,北海道,医療法人社団 福亀会 札幌中央整形外科クリニック,札幌市中央区北1条西4丁目2-2札幌ノースプラザ3F,自家多血小板血漿を用いた整形外科領域（関節腔内への投与を除く）の治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2402004/5/0
new_facility,3,北海道,医療法人社団GOZEN ごうだ整形外科,岩見沢市大和三条九丁目16番,自家多血小板血漿(Platelet Rich Plasma　PRP)を用いた腱付着部炎・腱障害・筋損傷・靭帯損傷(関節外に限る)に対する治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2109003/5/0
new_facility,3,北海道,医療法人社団GOZEN 北7条ごうだ整形外科,札幌市中央区北七条西二十四丁目1番24号,自家多血小板血漿( Platelet Rich Plasma  PRP )を用いた 筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療(関節外の軟部組織),PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2107002/5/0
new_facility,2,北海道,医療法人社団くわのみ会　桑園整形外科,札幌市中央区北8条西16丁目２８－３０,自家多血小板血漿による関節症治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A1911015/5/0
new_facility,2,北海道,医療法人社団みつわ整形外科クリニック,札幌市豊平区平岸３条６丁目６番３０号,自家多血小板血漿(PRP)抽出液による変形性関節症治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2403002/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2403002/5/1
new_facility,3,北海道,医療法人社団みつわ整形外科クリニック,札幌市豊平区平岸３条６丁目６番３０号,自家多血小板血漿（PRP:Platelet-Rich Plasma）を用いた靭帯・腱および腱付着部治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A1908001/5/0
new_facility,3,北海道,医療法人社団三慈会　釧路三慈会病院,釧路市幣舞町4-30,多血小板血漿(PRP)の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2507002/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2507002/5/1
new_facility,2,北海道,医療法人社団三慈会　釧路三慈会病院,釧路市幣舞町4-30,多血小板血漿（PRP）の投与による変形性関節症治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2507001/5/0
new_facility,2,北海道,医療法人社団再星会　ひざのセルクリニック札幌院,札幌市中央区南1条西１６丁目１番２４５　レーベンビル４F,変形性関節症に対する自家多血小板血漿関節内投与療法,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2603003/5/0
new_facility,2,北海道,医療法人社団悠仁会羊ヶ丘病院,札幌市厚別区青葉町三丁目1番10号,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2604002/5/0
new_facility,3,北海道,医療法人社団悠仁会羊ヶ丘病院,札幌市厚別区青葉町三丁目1番10号,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2604001/5/0
new_facility,2,北海道,医療法人社団松陽会 だい整形外科クリニック,札幌市西区二十四軒三条1丁目1番18号 メディカルスクエア二十四軒　1階,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2409003/5/0
new_facility,3,北海道,医療法人社団松陽会 だい整形外科クリニック,札幌市西区二十四軒三条1丁目1番18号 メディカルスクエア二十四軒　1階,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2409004/5/0
new_facility,2,北海道,"医療法人社団活寿会
札幌ひざ関節症クリニック","札幌市中央区北一条西三丁目3番11
桂和北1条ビル6階",自家脂肪組織由来幹細胞（ASC）の投与による関節治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2601003/5/0
new_facility,2,北海道,医療法人社団福亀会　札幌中央整形外科クリニック,"札幌市中央区北１条西４丁目２－２
札幌ノースプラザ３階",自己脂肪由来間葉系幹細胞を用いた関節痛、変形性関節症治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2405004/5/0
new_facility,2,北海道,医療法人社団福亀会　福住整形外科クリニック,札幌市豊平区福住２条１丁目２−５イトーヨーカドー福住店　福住メディカル６Ｆ,変形性関節症に対する多血小板血漿（ＰＲＰ）関節内投与療法,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2402001/5/0
