plan_id	mhlw_plan_code	prefecture	facility	category	treatment_class	price_status	amount	amount_min	amount_max	tax	unit	product	maker	plan_evidence_url	price_source	merge_status
V41_01D2408001	01D2408001	石川県	特定医療法人社団勝木会　やわたメディカルセンター	第二種	PRP	価格確定	50000			税別	2回			https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2408001/5/0	AUTO	READY
V41_03D2512001	03D2512001	石川県	金沢泉が丘わたなべクリニック	第二種	PRP	価格確定	45000			税込				https://saiseiiryo.mhlw.go.jp/published_plan/download/03D2512001/5/0	AUTO	READY
V41_03C2607012	03C2607012	神奈川県	Okuno Clinic.横浜 センター南	第二種	PRP	価格確定	33000			税込	2 回分	ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2607012/5/0	AUTO	READY
V41_03C2607012	03C2607012	神奈川県	Okuno Clinic.横浜 センター南	第二種	PRP	価格確定	198000			税込	2 回分	PEAK	PEAK系	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2607012/5/0	AUTO	READY
V41_03C2604033	03C2604033	神奈川県	SBC整形外科クリニック横浜駅前院	第二種	PRP	価格確定	50000			不明				https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2604033/5/0	AUTO	READY
V41_03C2604033	03C2604033	神奈川県	SBC整形外科クリニック横浜駅前院	第二種	PRP	価格確定	400000			税別				https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2604033/5/0	AUTO	READY
V41_01C2602018	01C2602018	神奈川県	YSA スポーツと医科学のクリニック 横浜関内	第二種	PRP	価格確定	36000			税込	1 回	ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602018/5/0	AUTO	READY
V41_01C2602018	01C2602018	神奈川県	YSA スポーツと医科学のクリニック 横浜関内	第二種	PRP	価格確定	39600			税込	1 回	ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602018/5/0	AUTO	READY
V41_01C2602018	01C2602018	神奈川県	YSA スポーツと医科学のクリニック 横浜関内	第二種	PRP	価格確定	180000			税込	1 回	ACP MAX	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602018/5/0	AUTO	READY
V41_01C2602018	01C2602018	神奈川県	YSA スポーツと医科学のクリニック 横浜関内	第二種	PRP	価格確定	198000			税込	1 回	ACP MAX	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602018/5/0	AUTO	READY
V41_01C2602018	01C2602018	神奈川県	YSA スポーツと医科学のクリニック 横浜関内	第二種	PRP	価格確定	150000			税込	1 回	GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602018/5/0	AUTO	READY
V41_01C2602018	01C2602018	神奈川県	YSA スポーツと医科学のクリニック 横浜関内	第二種	PRP	価格確定	165000			税込	1 回	GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602018/5/0	AUTO	READY
V41_01C2602018	01C2602018	神奈川県	YSA スポーツと医科学のクリニック 横浜関内	第二種	PRP	価格確定	350000			税込	1 回	APS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602018/5/0	AUTO	READY
V41_01C2602018	01C2602018	神奈川県	YSA スポーツと医科学のクリニック 横浜関内	第二種	PRP	価格確定	385000			税込	1 回	APS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602018/5/0	AUTO	READY
V41_01C2602021	01C2602021	神奈川県	YSA スポーツと医科学のクリニック横浜関内	第三種	PRP	価格確定	36000			税込	1 回	ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602021/5/0	AUTO	READY
V41_01C2602021	01C2602021	神奈川県	YSA スポーツと医科学のクリニック横浜関内	第三種	PRP	価格確定	39600			税込	1 回	ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602021/5/0	AUTO	READY
V41_01C2602021	01C2602021	神奈川県	YSA スポーツと医科学のクリニック横浜関内	第三種	PRP	価格確定	150000			税込	1 回	GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602021/5/0	AUTO	READY
V41_01C2602021	01C2602021	神奈川県	YSA スポーツと医科学のクリニック横浜関内	第三種	PRP	価格確定	165000			税込	1 回	GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602021/5/0	AUTO	READY
V41_01C2602021	01C2602021	神奈川県	YSA スポーツと医科学のクリニック横浜関内	第三種	PRP	価格確定	180000			税込	1 回	ACP MAX	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602021/5/0	AUTO	READY
V41_01C2602021	01C2602021	神奈川県	YSA スポーツと医科学のクリニック横浜関内	第三種	PRP	価格確定	198000			税込	1 回	ACP MAX	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602021/5/0	AUTO	READY
V41_02C1910113	02C1910113	神奈川県	いしずえ整形外科	第二種	PRP	価格確定	295000			不明		APS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1910113/5/0	AUTO	READY
V41_01C2605011	01C2605011	神奈川県	さこ整形外科・リハビリテーション科	第二種	PRP	価格確定	80000			税別	1 回	MyCells	MyCells系	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2605011/5/0	AUTO	READY
V41_01C2605012	01C2605012	神奈川県	さこ整形外科・リハビリテーション科	第三種	PRP	価格確定	80000			税別	1 回	MyCells	MyCells系	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2605012/5/0	AUTO	READY
V41_01C2310010	01C2310010	神奈川県	のぼりと整形外科診療所	第三種	PRP	価格確定	33000			税込				https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2310010/5/0	AUTO	READY
V41_01C2310010	01C2310010	神奈川県	のぼりと整形外科診療所	第三種	PRP	価格確定	66000			税込				https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2310010/5/0	AUTO	READY
V41_01C2512039	01C2512039	神奈川県	ふくむら整形外科	第二種	PRP	価格確定	45000			税込	1回・1部位	PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2512039/5/0	AUTO	READY
V41_01C2512043	01C2512043	神奈川県	ふくむら整形外科	第三種	PRP	価格確定	45000			税込	1回・1部位	PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2512043/5/0	AUTO	READY
V41_01C2105005	01C2105005	神奈川県	ほんだ整形外科クリニック	第二種	PRP	価格確定	40000			税別	2 回分			https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2105005/5/0	AUTO	READY
V41_01C2108035	01C2108035	神奈川県	エムズクリニック	第三種	PRP	価格確定	30000			税込	一部位			https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2108035/5/0	AUTO	READY
V41_02C2409002	02C2409002	神奈川県	シン・整形外科 網島	第二種	PRP	価格確定	165000			税込	1部位			https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2409002/5/0	AUTO	READY
V41_02C2409002	02C2409002	神奈川県	シン・整形外科 網島	第二種	PRP	価格確定	286000			税込	1部位			https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2409002/5/0	AUTO	READY
V41_02C2409003	02C2409003	神奈川県	シン・整形外科 網島	第三種	PRP	価格確定	165000			税込	1 回			https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2409003/5/0	AUTO	READY
V41_02C2409003	02C2409003	神奈川県	シン・整形外科 網島	第三種	PRP	価格確定	286000			税込	1 回			https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2409003/5/0	AUTO	READY
V41_01C1909033	01C1909033	神奈川県	センター南ＧＯＴＯクリニック	第二種	APS/PRP	価格確定	150000			不明		GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1909033/5/0	AUTO	READY
V41_01C1909033	01C1909033	神奈川県	センター南ＧＯＴＯクリニック	第二種	APS/PRP	価格確定	300000			不明		APS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1909033/5/0	AUTO	READY
V41_01C1909034	01C1909034	神奈川県	センター南ＧＯＴＯクリニック	第三種	PRP	価格確定	80000			不明		GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1909034/5/0	AUTO	READY
V41_01C2302050	01C2302050	神奈川県	ヴェルディクリニック	第二種	PRP	価格確定	50000			税込	2 回分			https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2302050/5/0	AUTO	READY
V41_01C2302051	01C2302051	神奈川県	ヴェルディクリニック	第三種	PRP	価格確定	50000			税込	2 回分			https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2302051/5/0	AUTO	READY
V41_01C2602011	01C2602011	神奈川県	三ツ沢SORA整形外科	第二種	PRP	価格確定	80000			税込	1 回	Condensia	京セラ	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602011/5/0	AUTO	READY
V41_01C2602012	01C2602012	神奈川県	三ツ沢SORA整形外科	第三種	PRP	価格確定	80000			税込	1 回	Condensia	京セラ	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602012/5/0	AUTO	READY
V41_01C2310016	01C2310016	神奈川県	二階堂整形外科クリニック	第三種	PRP	価格確定	30000			税別	1 回	ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2310016/5/0	AUTO	READY
V41_01C2310016	01C2310016	神奈川県	二階堂整形外科クリニック	第三種	PRP	価格確定	150000			税別	1 回	GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2310016/5/0	AUTO	READY
V41_02C2506011	02C2506011	神奈川県	二階堂整形外科クリニック	第二種	PRP	価格確定	40000			税別	1回	ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2506011/5/0	AUTO	READY
V41_02C2506011	02C2506011	神奈川県	二階堂整形外科クリニック	第二種	PRP	価格確定	150000			税別	1回	GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2506011/5/0	AUTO	READY
V41_02C2506011	02C2506011	神奈川県	二階堂整形外科クリニック	第二種	PRP	価格確定	200000			税別	1回	ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2506011/5/0	AUTO	READY
V41_02C2506011	02C2506011	神奈川県	二階堂整形外科クリニック	第二種	PRP	価格確定	300000			税別	1回	APS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2506011/5/0	AUTO	READY
V41_01C2410005	01C2410005	神奈川県	井土ヶ谷整形外科リハビリクリニック	第二種	PRP	価格確定	165000			税別	1クール・採血＋2回注射	PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2410005/5/0	AUTO	READY
V41_02C2411022	02C2411022	神奈川県	公立大学法人横浜市立大学附属病院	第二種	PRP	価格確定	40000			税別	1回			https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2411022/5/0	AUTO	READY
V41_01C2508047	01C2508047	神奈川県	内田宙司整形外科	第二種	PRGF	価格確定	110000			税込				https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508047/5/0	AUTO	READY
V41_01C2303041	01C2303041	神奈川県	医療法人 よこはまTSC  横浜たまプラーザ運動器スポーツクリニック	第二種	PRP	価格確定	55000			税込	ACP・1回あたり	ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2303041/5/0	AUTO	READY
V41_01C2303041	01C2303041	神奈川県	医療法人 よこはまTSC  横浜たまプラーザ運動器スポーツクリニック	第二種	PRP	価格確定	330000			税込	APS・1回	APS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2303041/5/0	AUTO	READY
V41_01C2303050	01C2303050	神奈川県	医療法人 よこはまTSC  横浜たまプラーザ運動器スポーツクリニック	第三種	PRP	価格確定	55000			税込	ACP・1回	ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2303050/5/0	AUTO	READY
V41_01C2303050	01C2303050	神奈川県	医療法人 よこはまTSC  横浜たまプラーザ運動器スポーツクリニック	第三種	PRP	価格確定	330000			税込	APS・1回	APS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2303050/5/0	AUTO	READY
V41_01C2305022	01C2305022	神奈川県	医療法人　健進会　井上整形外科	第二種	PRP	価格確定	88000			税込	1関節	PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2305022/5/0	AUTO	READY
V41_01C2305023	01C2305023	神奈川県	医療法人　健進会　井上整形外科	第三種	PRP	価格確定	44000			税込	1回			https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2305023/5/0	AUTO	READY
V41_03C2409021	03C2409021	神奈川県	医療法人光耀会　菊地眼科クリニック	第三種	PRP	価格確定	40000			税別				https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2409021/5/0	AUTO	READY
V41_01C2410057	01C2410057	神奈川県	医療法人博桜会　たなべ整形外科　せぼね・骨粗しょう症クリニック	第二種	PRP	価格確定	110000			税込	1 回			https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2410057/5/0	AUTO	READY
V41_01C2410058	01C2410058	神奈川県	医療法人博桜会　たなべ整形外科　せぼね・骨粗しょう症クリニック	第二種	PRP	価格確定	55000			税込	両側			https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2410058/5/0	AUTO	READY
V41_01C2410058	01C2410058	神奈川県	医療法人博桜会　たなべ整形外科　せぼね・骨粗しょう症クリニック	第二種	PRP	価格確定	99000			税込	両側			https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2410058/5/0	AUTO	READY
V41_01C2406054	01C2406054	神奈川県	医療法人宝円会　湘南つつじ整形外科	第三種	PRP	価格確定	65000			税別	1 回	TriCeLL	TriCeLL系	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2406054/5/0	AUTO	READY
V41_03C2604006	03C2604006	神奈川県	医療法人徳洲会　湘南鎌倉人工関節センター	第二種	PRP	価格確定	300000			税込		APS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2604006/5/0	AUTO	READY
V41_03C2607029	03C2607029	神奈川県	医療法人徳洲会　湘南鎌倉総合病院	第三種	PRP	価格確定	55000			税込	1 回	ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2607029/5/0	AUTO	READY
V41_02C1910206	02C1910206	神奈川県	医療法人愛仁会　太田総合病院	第三種	PRP	価格確定	100000			税別				https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1910206/5/0	AUTO	READY
V41_02C1912019	02C1912019	神奈川県	医療法人愛仁会　太田総合病院	第二種	PRP	価格確定	300000			税別		APS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1912019/5/0	AUTO	READY
V41_02C2508001	02C2508001	神奈川県	医療法人横浜未来ヘルスケアシステム　戸塚共立第２病院	第三種	PRP	価格確定	33000			税込	2 回分			https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2508001/5/0	AUTO	READY
V41_02C2508002	02C2508002	神奈川県	医療法人横浜未来ヘルスケアシステム　戸塚共立第２病院	第二種	PRP	価格確定	44000			税込	2 回分			https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2508002/5/0	AUTO	READY
V41_01C1912052	01C1912052	神奈川県	医療法人社団　嘉徳会　かんクリニック　リウマチ・整形外科	第三種	PRP	価格確定	30000			不明				https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1912052/5/0	AUTO	READY
V41_01C1912052	01C1912052	神奈川県	医療法人社団　嘉徳会　かんクリニック　リウマチ・整形外科	第三種	PRP	価格確定	50000			不明				https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1912052/5/0	AUTO	READY
V41_03C2305018	03C2305018	神奈川県	医療法人社団　総生会 麻生リハビリ総合病院	第二種	PRP	価格確定	250000			不明	3 回分			https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305018/5/0	AUTO	READY
V41_01C2107014	01C2107014	神奈川県	医療法人社団アスクレピオス  ランドマーク横浜国際クリニック	第二種	脂肪由来幹細胞	価格確定	2200000			税込	1回			https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2107014/5/0	AUTO	READY
V41_01C2408062	01C2408062	神奈川県	医療法人社団三成会　新百合ヶ丘総合病院	第二種	PRP	価格確定	50000			税別	1 回	ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2408062/5/0	AUTO	READY
V41_01C2408062	01C2408062	神奈川県	医療法人社団三成会　新百合ヶ丘総合病院	第二種	PRP	価格確定	250000			税別		Angel	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2408062/5/0	AUTO	READY
V41_01C2408063	01C2408063	神奈川県	医療法人社団三成会　新百合ヶ丘総合病院	第三種	PRP	価格確定	50000			税別	1 回	ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2408063/5/0	AUTO	READY
V41_01C2408063	01C2408063	神奈川県	医療法人社団三成会　新百合ヶ丘総合病院	第三種	PRP	価格確定	250000			税別		Angel	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2408063/5/0	AUTO	READY
V41_01C2303044	01C2303044	神奈川県	医療法人社団優洸会  相模大野整形・形成外科	第二種	PRP	価格確定	45000			税別	一部位			https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2303044/5/0	AUTO	READY
V41_01C2008023	01C2008023	神奈川県	医療法人社団快晴会　田奈整形外科・外科	第三種	PRP	価格確定	26000			税別	1回	MyCells	MyCells系	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2008023/5/0	AUTO	READY
V41_01C2008023	01C2008023	神奈川県	医療法人社団快晴会　田奈整形外科・外科	第三種	PRP	価格確定	150000			税別	1回	GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2008023/5/0	AUTO	READY
V41_01C2009074	01C2009074	神奈川県	医療法人社団快晴会　田奈整形外科・外科	第二種	PRP	価格確定	26000			税別		MyCells	MyCells系	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2009074/5/0	AUTO	READY
V41_01C2009074	01C2009074	神奈川県	医療法人社団快晴会　田奈整形外科・外科	第二種	PRP	価格確定	150000			税別	1回	GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2009074/5/0	AUTO	READY
V41_01C2009074	01C2009074	神奈川県	医療法人社団快晴会　田奈整形外科・外科	第二種	PRP	価格確定	90000			税別		GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2009074/5/0	AUTO	READY
V41_03C2305019	03C2305019	神奈川県	医療法人社団慈誠会　神人整形外科クリニック	第二種	PRP	価格確定	150000			不明	変形性膝関節症PRP・標準治療費	PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305019/5/0	AUTO	READY
V41_02C2604080	02C2604080	神奈川県	医療法人社団明和会　亀田病院	第三種	PRP	価格確定	50000			税別	スモールスピッツ約10ml・1本	PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2604080/5/0	AUTO	READY
V41_02C2604080	02C2604080	神奈川県	医療法人社団明和会　亀田病院	第三種	PRP	価格確定	70000			税別	ラージスピッツ約20ml・1本	PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2604080/5/0	AUTO	READY
V41_03C2111004	03C2111004	神奈川県	医療法人社団栄親会　横浜整形外科クリニック	第三種	PRP	価格確定	25000			税別	スモールスピッツ約10ml・1本	PRP		https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2111004/5/0	AUTO	READY
