match_type,scope,kind,prefecture,facility,address,treatment,best_score,nearest_plan_id,nearest_facility,nearest_treatment,score,matched_plan_id,matched_facility,matched_treatment,document_urls
possible_missing,strong_msk,2,北海道,NTT東日本札幌病院,札幌市中央区南1条西15丁目,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2606001/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2606001/5/1
possible_missing,strong_msk,2,北海道,Revo. Clinic,札幌市中央区南4条西2丁目8-9 リディアビル7階,変形性関節症に対する自家脂肪由来幹細胞による治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2512001/5/0
possible_missing,strong_msk,2,北海道,"医療法人hokule'a 
fクリニックさっぽろ",札幌市南区中ノ沢1丁目12番20号,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2408002/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2408002/5/1
possible_missing,strong_msk,2,北海道,医療法人　五輪橋整形外科病院,札幌市南区川沿2条1丁目2番56号,多血小板血漿抽出液による関節症治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2110001/5/0
possible_missing,strong_msk,2,北海道,医療法人そえるて　奥山整形外科,旭川市緑が丘東3条1丁目12番33号,変形性関節症に対する多血小板血漿（ＰＲＰ）関節内投与療法,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2604001/5/0
possible_missing,strong_msk,2,北海道,医療法人スポキチ　スポキチクリニック,札幌市北区新琴似1条12丁目6-3,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2106001/5/0
possible_missing,strong_msk,2,北海道,医療法人リアルエイジ静哉会　Dクリニック札幌,札幌市中央区北4条西2-1-2　キタコートレードビル7F,慢性関節炎に対する自己脂肪由来間葉系幹細胞を用いた治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2605010/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2605010/5/1
possible_missing,strong_msk,2,北海道,医療法人悠康会　函館整形外科クリニック,函館市石川町2-115,"多血小板血漿（PRP, platelet rich plasma）の投与による変形性関節症治療",,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2210002/5/0
possible_missing,strong_msk,2,北海道,医療法人社団 福亀会 札幌中央整形外科クリニック,札幌市中央区北1条西4丁目2-2札幌ノースプラザ3F,変形性関節症に対する自家多血小板血漿関節内投与療法,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2402003/5/0
possible_missing,strong_msk,2,北海道,医療法人社団くわのみ会　桑園整形外科,札幌市中央区北8条西16丁目２８－３０,自家多血小板血漿による関節症治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A1911015/5/0
possible_missing,strong_msk,2,北海道,医療法人社団みつわ整形外科クリニック,札幌市豊平区平岸３条６丁目６番３０号,自家多血小板血漿(PRP)抽出液による変形性関節症治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2403002/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2403002/5/1
possible_missing,strong_msk,2,北海道,医療法人社団三慈会　釧路三慈会病院,釧路市幣舞町4-30,多血小板血漿（PRP）の投与による変形性関節症治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2507001/5/0
possible_missing,strong_msk,2,北海道,医療法人社団再星会　ひざのセルクリニック札幌院,札幌市中央区南1条西１６丁目１番２４５　レーベンビル４F,自己脂肪由来幹細胞を用いた変形性関節症の治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2603001/5/0
possible_missing,broad_msk,2,北海道,医療法人社団再星会　ひざのセルクリニック札幌院,札幌市中央区南1条西１６丁目１番２４５　レーベンビル４F,自己脂肪由来幹細胞を用いた慢性疼痛の治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2603002/5/0
possible_missing,strong_msk,2,北海道,医療法人社団再星会　ひざのセルクリニック札幌院,札幌市中央区南1条西１６丁目１番２４５　レーベンビル４F,変形性関節症に対する自家多血小板血漿関節内投与療法,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2603003/5/0
possible_missing,strong_msk,2,北海道,医療法人社団悠仁会羊ヶ丘病院,札幌市厚別区青葉町三丁目1番10号,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2604002/5/0
possible_missing,strong_msk,2,北海道,医療法人社団松陽会 だい整形外科クリニック,札幌市西区二十四軒三条1丁目1番18号 メディカルスクエア二十四軒　1階,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2409003/5/0
possible_missing,strong_msk,2,北海道,"医療法人社団活寿会
札幌ひざ関節症クリニック","札幌市中央区北一条西三丁目3番11
桂和北1条ビル6階",自家脂肪組織由来幹細胞（ASC）の投与による関節治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2601003/5/0
possible_missing,strong_msk,2,北海道,医療法人社団福亀会　札幌中央整形外科クリニック,"札幌市中央区北１条西４丁目２－２
札幌ノースプラザ３階",自己脂肪由来間葉系幹細胞を用いた関節痛、変形性関節症治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2405004/5/0
possible_missing,strong_msk,2,北海道,医療法人社団福亀会　福住整形外科クリニック,札幌市豊平区福住２条１丁目２−５イトーヨーカドー福住店　福住メディカル６Ｆ,変形性関節症に対する多血小板血漿（ＰＲＰ）関節内投与療法,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2402001/5/0
possible_missing,strong_msk,2,北海道,"医療法人美喜有会
リペアセルクリニック札幌院","札幌市中央区大通西5丁目10番
ザイマックス札幌大通ビルB1",自己脂肪由来幹細胞と自己前骨分化誘導培養上清液を用いた変形性関節症の治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2605003/5/0
possible_missing,strong_msk,2,北海道,医療法人美喜有会　リペアセルクリニック札幌院,札幌市中央区大通西5丁目10番ザイマックス札幌大通ビルB1,自己脂肪由来幹細胞を用いた変形性関節症の治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2605001/5/0
possible_missing,strong_msk,2,北海道,医療法人美喜有会　リペアセルクリニック札幌院,札幌市中央区大通西5丁目10番ザイマックス札幌大通ビルB1,自家多血小板血漿を用いた変形性関節症の治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02A2605010/5/0
possible_missing,strong_msk,2,北海道,小樽市立病院,小樽市若松1丁目1番1号,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2508004/5/0
possible_missing,strong_msk,2,北海道,整形外科進藤病院,旭川市4条通19丁目右6号,多血小板血漿の投与による変形性関節症治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2409003/5/0
possible_missing,strong_msk,2,北海道,札幌ひざのセルクリニック,札幌市中央区南1条西１６丁目１番２４５　レーベンビル４F,自己脂肪由来幹細胞を用いた変形性関節症の治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2312001/5/0
possible_missing,broad_msk,2,北海道,札幌ひざのセルクリニック,札幌市中央区南1条西１６丁目１番２４５　レーベンビル４F,自己脂肪由来幹細胞を用いた慢性疼痛の治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2312002/5/0
possible_missing,strong_msk,2,北海道,札幌ひざのセルクリニック,札幌市中央区南1条西１６丁目１番２４５　レーベンビル４F,変形性関節症に対する自家多血小板血漿（ＰＲＰ）関節内投与療法,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01A2312003/5/0
possible_missing,strong_msk,2,北海道,"社会医療法人　孝仁会
釧路孝仁会記念病院",釧路市愛国191番212,自己脂肪（組織）由来間葉系幹細胞を用いた変形性膝関節症の治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2505003/5/0
possible_missing,strong_msk,2,北海道,"社会医療法人　孝仁会　
釧路孝仁会記念病院",釧路市愛国191番212,自己脂肪（組織）由来再生（幹）細胞を用いた変形性膝関節症の治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2505002/5/0
possible_missing,strong_msk,2,北海道,社会医療法人北斗　北斗病院,帯広市稲田町基線7番地5,多血小板血漿（Platelet Rich Plasma：PRP）の投与による変形性関節症治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2601001/5/0
possible_missing,strong_msk,2,北海道,"社会医療法人孝仁会
釧路孝仁会記念病院",釧路市愛国191番212,膝関節における軟骨欠損（外傷性軟骨損傷・離断性骨軟骨炎・早期変形性膝関節症）を対象とした自家滑膜間葉系幹細胞由来三次元人工組織（自家gMSC®1-A）移植,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2505012/5/0
possible_missing,strong_msk,2,北海道,社会医療法人松田整形外科記念病院,札幌市北区北18条西4丁目1番35号,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2503005/5/0
possible_missing,strong_msk,2,北海道,社会医療法人社団　朋仁会　整形外科　北新病院,札幌市東区北8条東4丁目1番5号,自家多血小板血漿抽出液(APS)による変形性膝関節症治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03A2503001/5/0
possible_missing,strong_msk,2,青森県,八戸平和病院,八戸市湊高台二丁目4-6,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02B2511001/5/0
possible_missing,strong_msk,2,青森県,医療法人なかざわ整形外科　なかざわスポーツクリニック,八戸市新井田字館下1番地,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03B2601001/5/0
possible_missing,strong_msk,2,青森県,"医療法人健章会
あおもりベイクリニック","青森市長島1丁目6-6
CROSS TOWER A-BAY3F",自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01B2411002/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01B2411002/5/1
possible_missing,strong_msk,2,青森県,"医療法人健章会
あおもりベイクリニック","青森市長島1丁目6-6
CROSS TOWER A-BAY3F",自家脂肪由来幹細胞を用いた変形性関節症治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01B2411003/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01B2411003/5/1
possible_missing,strong_msk,2,青森県,弘前大学医学部附属病院,弘前市本町５３,自家多血小板血漿（Arthrex ACP Double Syringe Systemにより作製）、自家多血小板血漿（ACP MAX PRPシステムにより作製）、または自家多血小板血漿（Angel cPRPシステムにより作製）＋ヒアルロン酸併用療法を用いた関節内組織損傷に対する治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03B2607015/5/0
possible_missing,strong_msk,2,青森県,弘前大学医学部附属病院,弘前市本町５３,自家多血小板血漿（Platelet-rich plasma:PRP）を用いた関節内組織損傷に対する治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03B2606001/5/0
possible_missing,strong_msk,2,岩手県,いわてスポーツ・整形外科クリニック,盛岡市向中野字細谷地114番地,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01B2403003/5/0
possible_missing,strong_msk,2,岩手県,医療法人日新堂　八角医院,盛岡市好摩字夏間木101番地2,変形性関節症および関節腔の傷害を対象とした多血小板血漿Platelet Rich Plasma（PRP）注入療法,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03B2604002/5/0
possible_missing,strong_msk,2,岩手県,盛岡ふじさわ整形外科クリニック,盛岡市本宮三丁目９番１３号,変形性関節症に対する自家多血小板血漿（ＰＲＰ）、自家多血小板血漿抽出液（APS）関節内投与療法,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01B2407001/5/0
possible_missing,strong_msk,2,岩手県,菅原整形外科クリニック,一関市銅谷町9番18号,自己多血小板血漿（PRP）を用いた変形性膝関節症への治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03B2405002/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03B2405002/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/03B2405002/5/2
possible_missing,strong_msk,2,宮城県,JR仙台病院,仙台市青葉区五橋1-1-5,多血小板血漿（PRP）の投与による変形性関節症治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03B2607017/5/0
possible_missing,strong_msk,2,宮城県,"医療法人社団活寿会
仙台ひざ関節症クリニック","仙台市青葉区一番町2-4-19
シリウス・一番町1F",自家脂肪組織由来幹細胞（ASC）の投与による関節治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02B2506001/5/0
possible_missing,strong_msk,2,宮城県,宮城整形外科　スポーツ・ウェルネスクリニック,黒川郡大和町しあわせの杜8-11,変形性関節症に対する自家多血小板血漿、自家多血小板血漿抽出液関節内投与療法,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01B2411004/5/0
possible_missing,strong_msk,2,宮城県,独立行政法人地域医療機能推進機構仙台病院,仙台市泉区紫山 2-1-1,多血小板血漿（Platelet-rich plasma：PRP）を用いた関節痛、変形性関節症治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03B2509002/5/0
possible_missing,strong_msk,2,宮城県,関節外科スポーツクリニック石巻,石巻市あゆみ野5丁目2-1,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01B2306001/5/0
possible_missing,strong_msk,2,山形県,医療法人徳洲会　山形徳洲会病院,山形市清住町二丁目三番51号,自家多血小板血漿（PRP：Platelet Rich Plasma）の投与による変形性膝関節症に対する治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02B2504001/5/0
possible_missing,strong_msk,2,山形県,国立大学法人山形大学医学部附属病院,山形市飯田西二丁目2番2号,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03B2508001/5/0
possible_missing,strong_msk,2,山形県,志田整形外科医院,鶴岡市みどり町１８－５,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01B2403006/5/0
possible_missing,strong_msk,2,山形県,志田整形外科医院,鶴岡市みどり町18-5,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた脊椎由来疼痛の治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01B2408002/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01B2408002/5/1
possible_missing,strong_msk,2,福島県,公益財団法人ときわ会 常磐病院,いわき市常磐上湯長谷町上ノ台57,自己多血小板血漿（Platelet-rich plasma : PRP）療法を用いた関節炎・変形性関節症の治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03B2505001/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03B2505001/5/1
possible_missing,strong_msk,2,福島県,公立藤田総合病院,伊達郡国見町大字塚野目字三本木14,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03B2502002/5/0
possible_missing,strong_msk,2,福島県,医療法人なこそ整形外科クリニック,いわき市勿来町窪田町通２－５７－１,自家多血小板血漿（PRP）を用いた関節内疾患に対する治療,,,,,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03B2103001/5/0
possible_missing,strong_msk,2,茨城県,アントラーズスポーツクリニック,鹿嶋市神向寺後山26-2,変形性関節症及び関節腔を対象とした自家多血小板血漿注入療法,0.2135,P00084,すずらん整形＆ラボ,自家多血小板血漿（PRP）を用いた慢性関節炎の治療（関節内組織）,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2311001/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2311001/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2311001/5/2
possible_missing,strong_msk,2,茨城県,"医療法人ここの実会
嶋崎病院",日立市会瀬町３丁目２３番１号,多血小板血漿（PRP）による変形性関節症治療,0.7579,P00086,医療法人健佑会 いちはら病院,多血小板血漿（PRP）の投与による変形性関節症治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305020/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305020/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305020/5/2
possible_missing,strong_msk,2,茨城県,医療法人社団　筑波記念会　筑波記念病院,茨城県つくば市要1187-299,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた関節内組織損傷に対する治療,0.7297,P00087,医療法人社団 筑波記念会 筑波記念病院,多血小板血漿を用いた膝前十字靭帯再建手術,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2409071/5/0
possible_missing,strong_msk,2,栃木県,医療法人　英心会　倉持整形外科・皮膚科美容皮膚科,宇都宮市屋板町405-1,自家多血小板血漿（PRP）を用いた変形性関節症および関節腔内の治療,0.5108,P00093,医療法人親仁会 佐藤病院,多血小板血漿（PRP）による変形性関節症治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2504017/5/0
possible_missing,strong_msk,2,群馬県,ぐんまスポーツ整形外科,前橋市宮地町57-2,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,0.3754,P00336,パーク整形外科クリニック,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2203026/5/0
possible_missing,strong_msk,2,群馬県,医療法人KOSSMOS会 剣持整形外科,太田市東本町42-1,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた整形外科手術（骨・関節内組織）,0.3443,P00101,医療法人社団善衆会 善衆会病院,多血小板血漿（PRP）による変形性関節症治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2108030/5/0
possible_missing,strong_msk,2,群馬県,医療法人KOSSMOS会 剣持整形外科,太田市東本町42-1,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,0.3751,P00101,医療法人社団善衆会 善衆会病院,多血小板血漿（PRP）による変形性関節症治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2503032/5/0
possible_missing,strong_msk,2,群馬県,医療法人山本整形外科医院,前橋市西片貝町1-200,変形性関節症および関節腔の傷害を対象とした自家多血小板血漿（PRP）注入療法,0.6267,P00336,パーク整形外科クリニック,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2206014/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2206014/5/1
possible_missing,strong_msk,2,群馬県,医療法人石井会　石井病院,伊勢崎市波志江１１５２,変形性関節症に対する自己脂肪組織由来間葉系前駆細胞移植による治療,0.4187,P00101,医療法人社団善衆会 善衆会病院,多血小板血漿（PRP）による変形性関節症治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1910156/5/0
possible_missing,strong_msk,2,群馬県,医療法人秀躍会　もぎ整形外科クリニック,高崎市井野町800－11,変形性関節症および関節腔の傷害を対象とした自家多血小板血漿（PRP）注入療法,0.744,P00336,パーク整形外科クリニック,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2207022/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2207022/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2207022/5/2
possible_missing,strong_msk,2,群馬県,慶友整形外科クリニック,館林市羽附町1741,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた関節内組織損傷に対する治療,0.5285,P00336,パーク整形外科クリニック,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1906015/5/0
possible_missing,strong_msk,2,群馬県,石井病院,伊勢崎市波志江町１１５２,変形性関節症に対する自己脂肪・滑膜由来培養間葉系幹細胞の関節内投与療法,0.243,P00101,医療法人社団善衆会 善衆会病院,多血小板血漿（PRP）による変形性関節症治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2412022/5/0
possible_missing,strong_msk,2,群馬県,社会医療法人社団慶友会　慶友整形外科クリニック,館林市羽附町1741,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた関節内組織損傷に対する治療,0.4171,P00336,パーク整形外科クリニック,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2605017/5/0
possible_missing,strong_msk,2,埼玉県,UT整形外科　武蔵浦和,さいたま市南区白幡５丁目１８－１９　MID KUDOS TERRACE　3F,変形性関節症に対する自家培養脂肪由来幹細胞を用いた治療,0.4288,P00116,医療法人社団春陽会 大宮リビータ整形外科,自己脂肪由来間葉系幹細胞を用いた変形性関節症治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2501014/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2501014/5/1
possible_missing,strong_msk,2,埼玉県,UT整形外科　武蔵浦和,さいたま市南区白幡５丁目１８－１９　MID KUDOS TERRACE　3F,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,0.8067,P00105,伊奈整形外科・せぼねクリニック,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2510040/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2510040/5/1
possible_missing,strong_msk,2,埼玉県,"一般社団法人ARMS
ライオンズ整形外科クリニック",所沢市大字上山口2178番6,変形性関節症および関節腔の傷害を対象とした自家多血小板血漿（PRP）注入療法,0.8027,P00110,医療法人彰友会 小林整形外科,変形性関節症および関節腔の傷害を対象とした自家多血小板血漿（PRP）注入療法,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2604008/5/0
possible_missing,strong_msk,2,埼玉県,"医療法人元志会
川越TACA川越下肢静脈瘤膝関節クリニック","川越市脇田本町8-1
U_PLACE　MEDICITY　６階",多血小板血漿を用いた整形外科疾患に対する関節内治療,0.5445,P00114,医療法人社団慶辰会 新越谷駅前えがわ整形外科クリニック,多血小板血漿（PRP）を用いた変形性関節症治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2607036/5/0
possible_missing,strong_msk,2,埼玉県,医療法人元気会　わかさクリニック,所沢市若狭4-2468-31,自家脂肪由来間葉系幹細胞を用いた変形性関節症治療,0.692,P00116,医療法人社団春陽会 大宮リビータ整形外科,自己脂肪由来間葉系幹細胞を用いた変形性関節症治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2411029/5/0
possible_missing,strong_msk,2,埼玉県,医療法人社団 鴻愛会 with Life クリニック 大宮駅前,さいたま市大宮区桜木町1丁目133番地2　メインKビル 2階3階4階,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,0.7265,P00112,医療法人社団 鴻愛会 with Life クリニック 大宮駅前,自家脂肪組織由来の培養間葉系幹細胞を用いた関節疾患の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2506018/5/0
possible_missing,strong_msk,2,埼玉県,"医療法人社団nagomi会
健康スポーツクリニック",熊谷市弥藤吾122-1,多血小板血漿（PRP）の投与による変形性関節症治療,0.748,P00111,医療法人本庄福島病院 本庄総合病院,多血小板血漿（PRP）の投与による変形性関節症治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2408003/5/0
possible_missing,strong_msk,2,埼玉県,医療法人社団南越谷病院,越谷市南越谷一丁目4番63号,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,0.5523,P00113,医療法人社団愛友会 三郷中央総合病院,多血小板血漿（PRP）を用いた変形性関節症治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2102011/5/0
possible_missing,strong_msk,2,埼玉県,医療法人社団幸祥会 東整形外科,さいたま市見沼区東大宮５丁目３４−２５,多血小板血漿（Platelet-rich plasma：PRP）を用いた変形性関節症治療,0.634,P00114,医療法人社団慶辰会 新越谷駅前えがわ整形外科クリニック,多血小板血漿（PRP）を用いた変形性関節症治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2607073/5/0
possible_missing,strong_msk,2,埼玉県,"医療法人社団活寿会
大宮ひざ関節症クリニック","さいたま市大宮区桜木町4-209
第3バーディートライビル4F",脂肪組織由来幹細胞（adipose-derived mesenchymal stem cell）の投与による関節治療,0.5442,P00122,医療法人社団鷲明会 かすかべ整形外科・内科 ほまれクリニック,自家脂肪組織由来幹細胞（ASC）の投与による関節治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2507037/5/0
possible_missing,strong_msk,2,埼玉県,"医療法人社団活寿会
大宮ひざ関節症クリニック","さいたま市大宮区桜木町4-209
第3バーディートライビル4階",多血小板血漿（PRP）の投与による変形性関節症治療,0.7551,P00111,医療法人本庄福島病院 本庄総合病院,多血小板血漿（PRP）の投与による変形性関節症治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2512057/5/0
possible_missing,strong_msk,2,埼玉県,医療法人社団祐慈会　井上整形外科クリニック,さいたま市南区太田窪2丁目11-22,多血小板血漿（PRP）による変形性膝関節症治療,0.7938,P00108,まくり整形外科クリニック,多血小板血漿（PRP）による変形性関節症治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305016/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305016/5/1
possible_missing,strong_msk,2,埼玉県,医療法人社団順生会　はにゅう整形外科,越谷市相模町3-139-1,多血小板血漿（PRP）を用いた変形性関節症に対する疼痛緩和,0.6684,P00114,医療法人社団慶辰会 新越谷駅前えがわ整形外科クリニック,多血小板血漿（PRP）を用いた変形性関節症治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1903025/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1903025/5/1
