lane	queue_index	plan_id	mhlw_plan_code	facility_id	prefecture	facility	category	treatment_class	status	amount	tax	unit	products	makers	document_url	ranking_eligible	merge_status	qc_reason
B	205	P00416	03E2603013	F0108	大阪府	医療法人協和会 協和会病院	第三種	PRP	AUTO	300000	不明		APS|GPS|Zimmer	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2603013/5/0	true	READY_AUTO	
B	206	P00382	01E2301009	F0123	大阪府	医療法人荒巻会 あらまき整形外科クリニック	第二種	PRP	AUTO	49000	不明		APS|GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2301009/5/0	true	READY_AUTO	
B	206	P00382	01E2301009	F0123	大阪府	医療法人荒巻会 あらまき整形外科クリニック	第二種	PRP	AUTO	300000	不明		APS|GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2301009/5/0	true	READY_AUTO	
B	206	P00382	01E2301009	F0123	大阪府	医療法人荒巻会 あらまき整形外科クリニック	第二種	PRP	AUTO	200000	不明		APS|GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2301009/5/0	true	READY_AUTO	
B	207	P00383	01E2312014	F0124	大阪府	医療法人蒼優会 NLC野中腰痛クリニック	第二種	PRP	AUTO	1100000	税別	3 回分			https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2312014/5/0	true	READY_AUTO	
B	207	P00383	01E2312014	F0124	大阪府	医療法人蒼優会 NLC野中腰痛クリニック	第二種	PRP	AUTO	100000	税別	3 回分			https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2312014/5/0	true	READY_AUTO	
B	207	P00383	01E2312014	F0124	大阪府	医療法人蒼優会 NLC野中腰痛クリニック	第二種	PRP	AUTO	300000	税別	1 部位			https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2312014/5/0	true	READY_AUTO	
B	208	P00384	01E2301010	F0125	大阪府	医療法人誠幸会 わだ整形外科クリニック	第二種	PRP	QC	50000	税別				https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2301010/5/0	false	REVIEW_QC_CANDIDATE	price candidates remain ambiguous
B	208	P00384	01E2301010	F0125	大阪府	医療法人誠幸会 わだ整形外科クリニック	第二種	PRP	QC	50000	税別				https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2301010/5/0	false	REVIEW_QC_CANDIDATE	price candidates remain ambiguous
B	209	P00385	02E2507044	F0126	大阪府	医療法人讃高会 枚方東整形外科病院	第二種	PRP	QC						https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2507044/5/0	false	REVIEW_QC_NO_PRICE	no price found after text/OCR pass
B	210	P00386	01E2403005	F0130	大阪府	医療法人酒井会 さかいペインクリニック	第二種	PRP	AUTO	250000	税込	2 回分			https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2403005/5/0	true	READY_AUTO	
B	210	P00386	01E2403005	F0130	大阪府	医療法人酒井会 さかいペインクリニック	第二種	PRP	AUTO	300000	税込	2 回分			https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2403005/5/0	true	READY_AUTO	
B	211	P00387	03E2604012	F0131	大阪府	医療法人錦秀会 インフュージョン（点滴）クリニック	第二種	脂肪由来MSC	AUTO	800000	税別				https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2604012/5/0	true	READY_AUTO	line-level strong price context
B	211	P00387	03E2604012	F0131	大阪府	医療法人錦秀会 インフュージョン（点滴）クリニック	第二種	脂肪由来MSC	AUTO	1280000	税別				https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2604012/5/0	true	READY_AUTO	line-level strong price context
B	212	P00388	02E2605005	F0132	大阪府	医療法人香華会 Re:Born Clinic 大阪院	第二種	脂肪由来幹細胞	QC						https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2605005/5/0	false	REVIEW_QC_NO_PRICE	no price found after text/OCR pass
B	213	P00389	02E2605006	F0132	大阪府	医療法人香華会 Re:Born Clinic 大阪院	第二種	脂肪由来幹細胞	QC						https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2605006/5/0	false	REVIEW_QC_NO_PRICE	no price found after text/OCR pass
B	214	P00390	02E2605014	F0132	大阪府	医療法人香華会 Re:Born Clinic 大阪院	第二種	PRP	QC						https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2605014/5/0	false	REVIEW_QC_NO_PRICE	no price found after text/OCR pass
